gene	has_harvest_packet	has_hpa_if_metadata	has_hpa_if_local	has_if_embedded	has_pae_local	has_pae_embedded	has_pdb	pdb_count	has_ppi	ppi_count	has_pubmed	pm_strict	pm_broad	has_uniprot_go	report_path	status
ANGEL2	True	False	False	False	False	False	True	2	False	0	False	0	True	detail/nuclear-body/ANGEL2/ANGEL2-evaluation.md	scored
ELF2	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nuclear-body/ELF2/ELF2-evaluation.md	scored
CWF19L2	True	False	False	False	False	False	True	3	False	0	False	0	True	detail/nuclear-body/CWF19L2/CWF19L2-evaluation.md	scored
DHX8	True	False	True	False	True	False	True	14	False	0	False	0	True	detail/nuclear-body/DHX8/DHX8-evaluation.md	scored
CXXC1	True	False	False	False	False	False	True	6	False	0	False	0	True	detail/nuclear-body/CXXC1/CXXC1-evaluation.md	scored
ERCC8	True	False	True	False	True	False	True	16	False	0	False	0	True	detail/nuclear-body/ERCC8/ERCC8-evaluation.md	scored
DDX42	True	False	False	False	False	False	True	3	False	0	False	0	True	detail/nuclear-body/DDX42/DDX42-evaluation.md	scored
CCNDBP1	True	False	True	False	True	False	True	1	False	0	False	0	True	detail/nuclear-body/CCNDBP1/CCNDBP1-evaluation.md	scored
FAM193B	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nuclear-body/FAM193B/FAM193B-evaluation.md	scored
FAM175A	True	False	True	False	True	False	True	4	False	0	False	0	True	detail/nuclear-body/FAM175A/FAM175A-evaluation.md	scored
ELL3	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nuclear-body/ELL3/ELL3-evaluation.md	scored
EXOSC7	True	False	True	False	True	False	True	8	False	0	False	0	True	detail/nuclear-body/EXOSC7/EXOSC7-evaluation.md	scored
NME8	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/NME8/NME8-evaluation.md	scored
EXOSC1	True	False	True	False	True	False	True	8	False	0	False	0	True	detail/nuclear-body/EXOSC1/EXOSC1-evaluation.md	scored
GEMIN6	True	False	True	False	True	False	True	2	False	0	False	0	True	detail/nuclear-body/GEMIN6/GEMIN6-evaluation.md	scored
CHN2	True	False	False	False	False	False	True	1	False	0	False	0	True	detail/nuclear-body/CHN2/CHN2-evaluation.md	scored
EPC1	True	False	True	False	True	False	True	9	False	0	False	0	True	detail/nuclear-body/EPC1/EPC1-evaluation.md	scored
FAM227B	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nuclear-body/FAM227B/FAM227B-evaluation.md	scored
CGNL1	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/CGNL1/CGNL1-evaluation.md	scored
EXOC6B	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nuclear-body/EXOC6B/EXOC6B-evaluation.md	scored
APBB3	True	False	False	False	False	False	True	2	False	0	False	0	True	detail/nuclear-body/APBB3/APBB3-evaluation.md	scored
NSRP1	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/NSRP1/NSRP1-evaluation.md	scored
TRIM8	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nuclear-body/TRIM8/TRIM8-evaluation.md	scored
C19orf47	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/C19orf47/C19orf47-evaluation.md	scored
DBNDD1	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/DBNDD1/DBNDD1-evaluation.md	scored
BABAM1	True	False	False	False	False	False	True	3	False	0	False	0	True	detail/nuclear-body/BABAM1/BABAM1-evaluation.md	scored
CIRSR	True	False	False	False	False	False	True	2	False	0	False	0	True	detail/nuclear-body/CIRSR/CIRSR-evaluation.md	scored
DDX39B	True	False	False	False	False	False	True	10	False	0	False	0	True	detail/nuclear-body/DDX39B/DDX39B-evaluation.md	scored
AMER1	True	False	False	False	False	False	True	3	False	0	False	0	True	detail/nuclear-body/AMER1/AMER1-evaluation.md	scored
C1orf35	True	False	True	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/C1orf35/C1orf35-evaluation.md	scored
NT5C3A	True	False	False	False	False	False	True	3	False	0	False	0	True	detail/nuclear-body/NT5C3A/NT5C3A-evaluation.md	scored
CRIP3	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/CRIP3/CRIP3-evaluation.md	scored
DNMBP	True	False	False	False	False	False	True	7	False	0	False	0	True	detail/nuclear-body/DNMBP/DNMBP-evaluation.md	scored
EIF2D	True	False	False	False	False	False	True	3	False	0	False	0	True	detail/nuclear-body/EIF2D/EIF2D-evaluation.md	scored
DDX46	True	False	False	False	False	False	True	6	False	0	False	0	True	detail/nuclear-body/DDX46/DDX46-evaluation.md	scored
DUSP28	True	False	False	False	False	False	True	2	False	0	False	0	True	detail/nuclear-body/DUSP28/DUSP28-evaluation.md	scored
C6orf52	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/C6orf52/C6orf52-evaluation.md	scored
ENOPH1	True	False	True	False	True	False	True	2	False	0	False	0	True	detail/nuclear-body/ENOPH1/ENOPH1-evaluation.md	scored
EIF4H	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nuclear-body/EIF4H/EIF4H-evaluation.md	scored
BLMH	True	False	False	False	False	False	True	6	False	0	False	0	True	detail/nuclear-body/BLMH/BLMH-evaluation.md	scored
NRIP2	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/NRIP2/NRIP2-evaluation.md	scored
ELOA	True	False	True	False	True	False	True	5	False	0	False	0	True	detail/nuclear-body/ELOA/ELOA-evaluation.md	scored
MESD	False	False	False	False	False	False	False	0	False	0	False	0	False	detail/nuclear-body/MESD/MESD-evaluation.md	scored
FAM107A	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nuclear-body/FAM107A/FAM107A-evaluation.md	scored
ETAA1	True	False	True	False	True	False	True	1	False	0	False	0	True	detail/nuclear-body/ETAA1/ETAA1-evaluation.md	scored
NOC3L	True	False	False	False	False	False	True	4	False	0	False	0	True	detail/nuclear-body/NOC3L/NOC3L-evaluation.md	scored
FAM122A	True	False	True	False	False	False	False	0	False	0	False	0	False	detail/nuclear-body/FAM122A/FAM122A-evaluation.md	scored
CLMN	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/CLMN/CLMN-evaluation.md	scored
COPS4	True	False	False	False	False	False	True	12	False	0	False	0	True	detail/nuclear-body/COPS4/COPS4-evaluation.md	scored
EPC2	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nuclear-body/EPC2/EPC2-evaluation.md	scored
FAM206A	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nuclear-body/FAM206A/FAM206A-evaluation.md	scored
ANXA9	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/ANXA9/ANXA9-evaluation.md	scored
ABRAXAS1	True	False	False	False	False	False	True	4	False	0	False	0	True	detail/nuclear-body/ABRAXAS1/ABRAXAS1-evaluation.md	scored
EPG5	True	False	True	False	True	False	True	1	False	0	False	0	True	detail/nuclear-body/EPG5/EPG5-evaluation.md	scored
MRPL44	True	False	False	False	False	False	True	69	False	0	False	0	True	detail/nuclear-body/MRPL44/MRPL44-evaluation.md	scored
DNAJC11	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/DNAJC11/DNAJC11-evaluation.md	scored
ARIH1	True	False	False	False	False	False	True	10	False	0	False	0	True	detail/nuclear-body/ARIH1/ARIH1-evaluation.md	scored
DNAJC28	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nuclear-body/DNAJC28/DNAJC28-evaluation.md	scored
C8orf58	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/C8orf58/C8orf58-evaluation.md	scored
NSMCE4A	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/NSMCE4A/NSMCE4A-evaluation.md	scored
CAND2	True	False	False	False	False	False	True	1	False	0	False	0	True	detail/nuclear-body/CAND2/CAND2-evaluation.md	scored
FBXL3	True	False	True	False	True	False	True	1	False	0	False	0	True	detail/nuclear-body/FBXL3/FBXL3-evaluation.md	scored
FAM178B	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nuclear-body/FAM178B/FAM178B-evaluation.md	scored
COG6	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nuclear-body/COG6/COG6-evaluation.md	scored
DDX39A	True	False	False	False	False	False	True	1	False	0	False	0	True	detail/nuclear-body/DDX39A/DDX39A-evaluation.md	scored
FASTK	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nuclear-body/FASTK/FASTK-evaluation.md	scored
BET1L	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nucleus-cytoplasm/BET1L/BET1L-evaluation.md	scored
AHCYL2	True	False	False	False	False	False	True	1	False	0	False	0	True	detail/nucleus-cytoplasm/AHCYL2/AHCYL2-evaluation.md	scored
PAN2	True	False	False	False	True	False	False	0	False	0	False	0	True	detail/nucleus-cytoplasm/PAN2/PAN2-evaluation.md	scored
NPEPL1	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nucleus-cytoplasm/NPEPL1/NPEPL1-evaluation.md	scored
CCDC85B	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nucleus-cytoplasm/CCDC85B/CCDC85B-evaluation.md	scored
MT1B	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nucleus-cytoplasm/MT1B/MT1B-evaluation.md	scored
CASKIN1	True	False	False	False	False	False	True	3	False	0	False	0	True	detail/nucleus-cytoplasm/CASKIN1/CASKIN1-evaluation.md	scored
DNPH1	True	False	True	False	True	False	True	14	False	0	False	0	True	detail/nucleus-cytoplasm/DNPH1/DNPH1-evaluation.md	scored
BEX4	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nucleus-cytoplasm/BEX4/BEX4-evaluation.md	scored
CCDC9B	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nucleus-cytoplasm/CCDC9B/CCDC9B-evaluation.md	scored
SAMD7	True	False	False	False	True	False	False	0	False	0	False	0	True	detail/nucleus-cytoplasm/SAMD7/SAMD7-evaluation.md	scored
PAN3	True	False	False	False	True	False	False	0	False	0	False	0	True	detail/nucleus-cytoplasm/PAN3/PAN3-evaluation.md	scored
CNOT8	True	False	False	False	False	False	True	1	False	0	False	0	True	detail/nucleus-cytoplasm/CNOT8/CNOT8-evaluation.md	scored
MT1M	True	False	False	False	False	False	False	0	False	0	False	0	True	detail/nucleus-cytoplasm/MT1M/MT1M-evaluation.md	scored
CCDC61	True	False	False	False	False	False	True	1	False	0	False	0	True	detail/nucleus-cytoplasm/CCDC61/CCDC61-evaluation.md	scored
CDIN1	True	False	False	False	True	False	False	0	False	0	False	0	True	detail/nucleus-cytoplasm/CDIN1/CDIN1-evaluation.md	scored
AKIRIN2	True	False	True	False	True	False	True	1	False	0	False	0	True	detail/nucleus-cytoplasm/AKIRIN2/AKIRIN2-evaluation.md	scored
AGFG1	True	False	False	False	False	False	True	3	False	0	False	0	True	detail/nucleus-cytoplasm/AGFG1/AGFG1-evaluation.md	scored
C15orf39	True	False	True	False	True	False	False	0	False	0	False	0	True	detail/nucleus-cytoplasm/C15orf39/C15orf39-evaluation.md	scored
